MetricCategory,MetricSubcategory,MetricType,MetricValue,MetricLabel,match_id
Eval1_By_OutCome_Effective_Deuce_First,Rally_Rally,Effective_1,16,Eval1_By_OutCome_Effective_Deuce_First | Rally_Rally,M005
Eval1_By_OutCome_Effective_Deuce_First,Rally_Won_thru_Winner,Effective_1,40,Eval1_By_OutCome_Effective_Deuce_First | Rally_Won_thru_Winner,M005
Eval1_By_OutCome_Effective_Deuce_First,Return_Lost_thru_Mistake,Effective_1,-70,Eval1_By_OutCome_Effective_Deuce_First | Return_Lost_thru_Mistake,M005
Eval1_By_OutCome_Effective_Deuce_First,Return_Rally,Effective_1,10,Eval1_By_OutCome_Effective_Deuce_First | Return_Rally,M005
Eval1_By_OutCome_Effective_Deuce_First,Return_Won_thru_Winner,Effective_1,40,Eval1_By_OutCome_Effective_Deuce_First | Return_Won_thru_Winner,M005
Eval1_By_OutCome_Effective_Deuce_First,Serve_Rally,Effective_1,1,Eval1_By_OutCome_Effective_Deuce_First | Serve_Rally,M005
Eval1_By_OutCome_Effective_Deuce_First,Serve_Won_thru_Winner,Effective_1,105,Eval1_By_OutCome_Effective_Deuce_First | Serve_Won_thru_Winner,M005
Eval1_By_OutCome_Effective_Deuce_Second,Rally_Lost_thru_Mistake,Effective_1,-10,Eval1_By_OutCome_Effective_Deuce_Second | Rally_Lost_thru_Mistake,M005
Eval1_By_OutCome_Effective_Deuce_Second,Rally_Rally,Effective_1,1,Eval1_By_OutCome_Effective_Deuce_Second | Rally_Rally,M005
Eval1_By_OutCome_Effective_Deuce_Second,Rally_Won_thru_Winner,Effective_1,20,Eval1_By_OutCome_Effective_Deuce_Second | Rally_Won_thru_Winner,M005
Eval1_By_OutCome_Effective_Deuce_Second,Return_Lost_thru_Mistake,Effective_1,-30,Eval1_By_OutCome_Effective_Deuce_Second | Return_Lost_thru_Mistake,M005
Eval1_By_OutCome_Effective_Deuce_Second,Return_Rally,Effective_1,3,Eval1_By_OutCome_Effective_Deuce_Second | Return_Rally,M005
Eval1_By_OutCome_Effective_Deuce_Second,Return_Won_thru_Winner,Effective_1,15,Eval1_By_OutCome_Effective_Deuce_Second | Return_Won_thru_Winner,M005
Eval1_By_OutCome_Effective_Deuce_Second,Serve_Lost_thru_Mistake,Effective_1,-40,Eval1_By_OutCome_Effective_Deuce_Second | Serve_Lost_thru_Mistake,M005
Eval1_By_OutCome_Effective_Deuce_Second,Serve_Won_thru_Winner,Effective_1,20,Eval1_By_OutCome_Effective_Deuce_Second | Serve_Won_thru_Winner,M005
Eval1_By_OutCome_Effective_Adv_First,Rally_Lost_thru_Mistake,Effective_1,-40,Eval1_By_OutCome_Effective_Adv_First | Rally_Lost_thru_Mistake,M005
Eval1_By_OutCome_Effective_Adv_First,Rally_Rally,Effective_1,7,Eval1_By_OutCome_Effective_Adv_First | Rally_Rally,M005
Eval1_By_OutCome_Effective_Adv_First,Rally_Won_thru_Winner,Effective_1,70,Eval1_By_OutCome_Effective_Adv_First | Rally_Won_thru_Winner,M005
Eval1_By_OutCome_Effective_Adv_First,Return_Lost_thru_Mistake,Effective_1,-20,Eval1_By_OutCome_Effective_Adv_First | Return_Lost_thru_Mistake,M005
Eval1_By_OutCome_Effective_Adv_First,Return_Rally,Effective_1,30,Eval1_By_OutCome_Effective_Adv_First | Return_Rally,M005
Eval1_By_OutCome_Effective_Adv_First,Return_Won_thru_Winner,Effective_1,30,Eval1_By_OutCome_Effective_Adv_First | Return_Won_thru_Winner,M005
Eval1_By_OutCome_Effective_Adv_First,Serve_Lost_thru_Mistake,Effective_1,-15,Eval1_By_OutCome_Effective_Adv_First | Serve_Lost_thru_Mistake,M005
Eval1_By_OutCome_Effective_Adv_First,Serve_Rally,Effective_1,1,Eval1_By_OutCome_Effective_Adv_First | Serve_Rally,M005
Eval1_By_OutCome_Effective_Adv_First,Serve_Won_thru_Winner,Effective_1,85,Eval1_By_OutCome_Effective_Adv_First | Serve_Won_thru_Winner,M005
Eval1_By_OutCome_Effective_Adv_Second,Rally_Rally,Effective_1,1,Eval1_By_OutCome_Effective_Adv_Second | Rally_Rally,M005
Eval1_By_OutCome_Effective_Adv_Second,Rally_Won_thru_Winner,Effective_1,20,Eval1_By_OutCome_Effective_Adv_Second | Rally_Won_thru_Winner,M005
Eval1_By_OutCome_Effective_Adv_Second,Return_Lost_thru_Mistake,Effective_1,-20,Eval1_By_OutCome_Effective_Adv_Second | Return_Lost_thru_Mistake,M005
Eval1_By_OutCome_Effective_Adv_Second,Return_Rally,Effective_1,1,Eval1_By_OutCome_Effective_Adv_Second | Return_Rally,M005
Eval1_By_OutCome_Effective_Adv_Second,Return_Won_thru_Winner,Effective_1,85,Eval1_By_OutCome_Effective_Adv_Second | Return_Won_thru_Winner,M005
Eval1_By_OutCome_Effective_Adv_Second,Serve_Lost_thru_Mistake,Effective_1,-40,Eval1_By_OutCome_Effective_Adv_Second | Serve_Lost_thru_Mistake,M005
Eval1_By_OutCome_Effective_Adv_Second,Serve_Rally,Effective_1,5,Eval1_By_OutCome_Effective_Adv_Second | Serve_Rally,M005
Eval1_By_OutCome_Effective_Adv_Second,Serve_Won_thru_Winner,Effective_1,10,Eval1_By_OutCome_Effective_Adv_Second | Serve_Won_thru_Winner,M005
Effective_Score2_Shots,Effective_Score_BH,Effective_1,47,Effective_Score2_Shots | Effective_Score_BH,M005
Effective_Score2_Shots,Effective_Score_FH,Effective_1,51,Effective_Score2_Shots | Effective_Score_FH,M005
Effective_Score2_Shots,Effective_Score_Slice,Effective_1,-7,Effective_Score2_Shots | Effective_Score_Slice,M005
Effective_Score2_Shots,Effective_Score_Volley,Effective_1,20,Effective_Score2_Shots | Effective_Score_Volley,M005
ShotsEval2_By_OutComeGen_Effective,BH_Lost,Effective_1,,ShotsEval2_By_OutComeGen_Effective | BH_Lost,M005
ShotsEval2_By_OutComeGen_Effective,BH_Rally,Effective_1,,ShotsEval2_By_OutComeGen_Effective | BH_Rally,M005
ShotsEval2_By_OutComeGen_Effective,BH_Won,Effective_1,,ShotsEval2_By_OutComeGen_Effective | BH_Won,M005
ShotsEval2_By_OutComeGen_Effective,FH_Lost,Effective_1,,ShotsEval2_By_OutComeGen_Effective | FH_Lost,M005
ShotsEval2_By_OutComeGen_Effective,FH_Rally,Effective_1,,ShotsEval2_By_OutComeGen_Effective | FH_Rally,M005
ShotsEval2_By_OutComeGen_Effective,FH_Won,Effective_1,,ShotsEval2_By_OutComeGen_Effective | FH_Won,M005
ShotsEval2_By_OutComeGen_Effective,Slice_Lost,Effective_1,,ShotsEval2_By_OutComeGen_Effective | Slice_Lost,M005
ShotsEval2_By_OutComeGen_Effective,Slice_Rally,Effective_1,,ShotsEval2_By_OutComeGen_Effective | Slice_Rally,M005
ShotsEval2_By_OutComeGen_Effective,Slice_Won,Effective_1,,ShotsEval2_By_OutComeGen_Effective | Slice_Won,M005
ShotsEval2_By_OutComeGen_Effective,Volley_Won,Effective_1,,ShotsEval2_By_OutComeGen_Effective | Volley_Won,M005
Eval2_By_OutCome_Effective,BH_Lost_thru_Mistake,Effective_1,,Eval2_By_OutCome_Effective | BH_Lost_thru_Mistake,M005
Eval2_By_OutCome_Effective,BH_Rally,Effective_1,,Eval2_By_OutCome_Effective | BH_Rally,M005
Eval2_By_OutCome_Effective,BH_Won_thru_Winner,Effective_1,,Eval2_By_OutCome_Effective | BH_Won_thru_Winner,M005
Eval2_By_OutCome_Effective,FH_Lost_thru_Mistake,Effective_1,,Eval2_By_OutCome_Effective | FH_Lost_thru_Mistake,M005
Eval2_By_OutCome_Effective,FH_Rally,Effective_1,,Eval2_By_OutCome_Effective | FH_Rally,M005
Eval2_By_OutCome_Effective,FH_Won_thru_Winner,Effective_1,,Eval2_By_OutCome_Effective | FH_Won_thru_Winner,M005
Eval2_By_OutCome_Effective,Slice_Lost_thru_Mistake,Effective_1,,Eval2_By_OutCome_Effective | Slice_Lost_thru_Mistake,M005
Eval2_By_OutCome_Effective,Slice_Rally,Effective_1,,Eval2_By_OutCome_Effective | Slice_Rally,M005
Eval2_By_OutCome_Effective,Slice_Won_thru_Winner,Effective_1,,Eval2_By_OutCome_Effective | Slice_Won_thru_Winner,M005
Eval2_By_OutCome_Effective,Volley_Won_thru_Winner,Effective_1,,Eval2_By_OutCome_Effective | Volley_Won_thru_Winner,M005
Shots_By_Part_OutComeGen,Return_One_Lost,Effective_1,,Shots_By_Part_OutComeGen | Return_One_Lost,M005
Shots_By_Part_OutComeGen,Return_One_Won,Effective_1,,Shots_By_Part_OutComeGen | Return_One_Won,M005
Shots_By_Part_OutComeGen,Return_Two_Lost,Effective_1,,Shots_By_Part_OutComeGen | Return_Two_Lost,M005
Shots_By_Part_OutComeGen,Return_Two_Rally,Effective_1,,Shots_By_Part_OutComeGen | Return_Two_Rally,M005
Shots_By_Part_OutComeGen,Return_Two_Won,Effective_1,,Shots_By_Part_OutComeGen | Return_Two_Won,M005
Shots_By_Part_OutComeGen,Serve_One_Lost,Effective_1,,Shots_By_Part_OutComeGen | Serve_One_Lost,M005
Shots_By_Part_OutComeGen,Serve_One_Won,Effective_1,,Shots_By_Part_OutComeGen | Serve_One_Won,M005
Shots_By_Part_OutComeGen,Serve_Two_Lost,Effective_1,,Shots_By_Part_OutComeGen | Serve_Two_Lost,M005
Shots_By_Part_OutComeGen,Serve_Two_Rally,Effective_1,,Shots_By_Part_OutComeGen | Serve_Two_Rally,M005
Shots_By_Part_OutComeGen,Serve_Two_Won,Effective_1,,Shots_By_Part_OutComeGen | Serve_Two_Won,M005
Shots_By_Part_OutCome,Return_One_Lost_thru_Mistake,Effective_1,,Shots_By_Part_OutCome | Return_One_Lost_thru_Mistake,M005
Shots_By_Part_OutCome,Return_One_Won_thru_Winner,Effective_1,,Shots_By_Part_OutCome | Return_One_Won_thru_Winner,M005
Shots_By_Part_OutCome,Return_Two_Lost_thru_Mistake,Effective_1,,Shots_By_Part_OutCome | Return_Two_Lost_thru_Mistake,M005
Shots_By_Part_OutCome,Return_Two_Rally,Effective_1,,Shots_By_Part_OutCome | Return_Two_Rally,M005
Shots_By_Part_OutCome,Return_Two_Won_thru_Winner,Effective_1,,Shots_By_Part_OutCome | Return_Two_Won_thru_Winner,M005
Shots_By_Part_OutCome,Serve_One_Lost_thru_Mistake,Effective_1,,Shots_By_Part_OutCome | Serve_One_Lost_thru_Mistake,M005
Shots_By_Part_OutCome,Serve_One_Won_thru_Winner,Effective_1,,Shots_By_Part_OutCome | Serve_One_Won_thru_Winner,M005
Shots_By_Part_OutCome,Serve_Two_Lost_thru_Mistake,Effective_1,,Shots_By_Part_OutCome | Serve_Two_Lost_thru_Mistake,M005
Shots_By_Part_OutCome,Serve_Two_Rally,Effective_1,,Shots_By_Part_OutCome | Serve_Two_Rally,M005
Shots_By_Part_OutCome,Serve_Two_Won_thru_Winner,Effective_1,,Shots_By_Part_OutCome | Serve_Two_Won_thru_Winner,M005
Shots_By_Part_OutCome_Shot,Return_One_Lost_thru_Mistake_FH,Effective_1,,Shots_By_Part_OutCome_Shot | Return_One_Lost_thru_Mistake_FH,M005
Shots_By_Part_OutCome_Shot,Return_One_Won_thru_Winner_BH,Effective_1,,Shots_By_Part_OutCome_Shot | Return_One_Won_thru_Winner_BH,M005
Shots_By_Part_OutCome_Shot,Return_One_Won_thru_Winner_FH,Effective_1,,Shots_By_Part_OutCome_Shot | Return_One_Won_thru_Winner_FH,M005
Shots_By_Part_OutCome_Shot,Return_Two_Lost_thru_Mistake_BH,Effective_1,,Shots_By_Part_OutCome_Shot | Return_Two_Lost_thru_Mistake_BH,M005
Shots_By_Part_OutCome_Shot,Return_Two_Lost_thru_Mistake_FH,Effective_1,,Shots_By_Part_OutCome_Shot | Return_Two_Lost_thru_Mistake_FH,M005
Shots_By_Part_OutCome_Shot,Return_Two_Lost_thru_Mistake_Slice,Effective_1,,Shots_By_Part_OutCome_Shot | Return_Two_Lost_thru_Mistake_Slice,M005
Shots_By_Part_OutCome_Shot,Return_Two_Rally_BH,Effective_1,,Shots_By_Part_OutCome_Shot | Return_Two_Rally_BH,M005
Shots_By_Part_OutCome_Shot,Return_Two_Rally_FH,Effective_1,,Shots_By_Part_OutCome_Shot | Return_Two_Rally_FH,M005
Shots_By_Part_OutCome_Shot,Return_Two_Won_thru_Winner_BH,Effective_1,,Shots_By_Part_OutCome_Shot | Return_Two_Won_thru_Winner_BH,M005
Shots_By_Part_OutCome_Shot,Return_Two_Won_thru_Winner_FH,Effective_1,,Shots_By_Part_OutCome_Shot | Return_Two_Won_thru_Winner_FH,M005
Shots_By_Part_OutCome_Shot,Serve_One_Lost_thru_Mistake_Serve,Effective_1,,Shots_By_Part_OutCome_Shot | Serve_One_Lost_thru_Mistake_Serve,M005
Shots_By_Part_OutCome_Shot,Serve_One_Won_thru_Winner_Serve,Effective_1,,Shots_By_Part_OutCome_Shot | Serve_One_Won_thru_Winner_Serve,M005
Shots_By_Part_OutCome_Shot,Serve_Two_Lost_thru_Mistake_FH,Effective_1,,Shots_By_Part_OutCome_Shot | Serve_Two_Lost_thru_Mistake_FH,M005
Shots_By_Part_OutCome_Shot,Serve_Two_Rally_BH,Effective_1,,Shots_By_Part_OutCome_Shot | Serve_Two_Rally_BH,M005
Shots_By_Part_OutCome_Shot,Serve_Two_Rally_FH,Effective_1,,Shots_By_Part_OutCome_Shot | Serve_Two_Rally_FH,M005
Shots_By_Part_OutCome_Shot,Serve_Two_Rally_Slice,Effective_1,,Shots_By_Part_OutCome_Shot | Serve_Two_Rally_Slice,M005
Shots_By_Part_OutCome_Shot,Serve_Two_Won_thru_Winner_FH,Effective_1,,Shots_By_Part_OutCome_Shot | Serve_Two_Won_thru_Winner_FH,M005
Start_SplitBy_Serve_Type_OutComeGen,BH_First_Rally,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | BH_First_Rally,M005
Start_SplitBy_Serve_Type_OutComeGen,BH_First_Won,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | BH_First_Won,M005
Start_SplitBy_Serve_Type_OutComeGen,BH_Second_Rally,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | BH_Second_Rally,M005
Start_SplitBy_Serve_Type_OutComeGen,BH_Second_Won,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | BH_Second_Won,M005
Start_SplitBy_Serve_Type_OutComeGen,FH_First_Lost,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | FH_First_Lost,M005
Start_SplitBy_Serve_Type_OutComeGen,FH_First_Rally,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | FH_First_Rally,M005
Start_SplitBy_Serve_Type_OutComeGen,FH_First_Won,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | FH_First_Won,M005
Start_SplitBy_Serve_Type_OutComeGen,FH_Second_Lost,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | FH_Second_Lost,M005
Start_SplitBy_Serve_Type_OutComeGen,FH_Second_Rally,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | FH_Second_Rally,M005
Start_SplitBy_Serve_Type_OutComeGen,FH_Second_Won,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | FH_Second_Won,M005
Start_SplitBy_Serve_Type_OutComeGen,Return_First_Lost,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Return_First_Lost,M005
Start_SplitBy_Serve_Type_OutComeGen,Return_First_Rally,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Return_First_Rally,M005
Start_SplitBy_Serve_Type_OutComeGen,Return_First_Won,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Return_First_Won,M005
Start_SplitBy_Serve_Type_OutComeGen,Return_Second_Lost,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Return_Second_Lost,M005
Start_SplitBy_Serve_Type_OutComeGen,Return_Second_Rally,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Return_Second_Rally,M005
Start_SplitBy_Serve_Type_OutComeGen,Return_Second_Won,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Return_Second_Won,M005
Start_SplitBy_Serve_Type_OutComeGen,Serve_First_Lost,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Serve_First_Lost,M005
Start_SplitBy_Serve_Type_OutComeGen,Serve_First_Rally,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Serve_First_Rally,M005
Start_SplitBy_Serve_Type_OutComeGen,Serve_First_Won,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Serve_First_Won,M005
Start_SplitBy_Serve_Type_OutComeGen,Serve_Second_Lost,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Serve_Second_Lost,M005
Start_SplitBy_Serve_Type_OutComeGen,Serve_Second_Rally,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Serve_Second_Rally,M005
Start_SplitBy_Serve_Type_OutComeGen,Serve_Second_Won,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Serve_Second_Won,M005
Start_SplitBy_Serve_Type_OutComeGen,Slice_First_Lost,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Slice_First_Lost,M005
Start_SplitBy_Serve_Type_OutComeGen,Slice_First_Rally,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Slice_First_Rally,M005
Start_SplitBy_Serve_Type_OutComeGen,Slice_First_Won,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Slice_First_Won,M005
Start_SplitBy_Serve_Type_OutComeGen,Volley_First_Won,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Volley_First_Won,M005
Start_SplitBy_Serve_Type_OutComeGen,Volley_Second_Won,Effective_1,,Start_SplitBy_Serve_Type_OutComeGen | Volley_Second_Won,M005
Start_SplitBy_Serve_Type_Part_OutCome,Return_First_One_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Return_First_One_Lost_thru_Mistake,M005
Start_SplitBy_Serve_Type_Part_OutCome,Return_First_One_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Return_First_One_Won_thru_Winner,M005
Start_SplitBy_Serve_Type_Part_OutCome,Return_First_Two_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Return_First_Two_Lost_thru_Mistake,M005
Start_SplitBy_Serve_Type_Part_OutCome,Return_First_Two_Rally,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Return_First_Two_Rally,M005
Start_SplitBy_Serve_Type_Part_OutCome,Return_First_Two_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Return_First_Two_Won_thru_Winner,M005
Start_SplitBy_Serve_Type_Part_OutCome,Return_Second_One_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Return_Second_One_Lost_thru_Mistake,M005
Start_SplitBy_Serve_Type_Part_OutCome,Return_Second_One_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Return_Second_One_Won_thru_Winner,M005
Start_SplitBy_Serve_Type_Part_OutCome,Return_Second_Two_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Return_Second_Two_Lost_thru_Mistake,M005
Start_SplitBy_Serve_Type_Part_OutCome,Return_Second_Two_Rally,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Return_Second_Two_Rally,M005
Start_SplitBy_Serve_Type_Part_OutCome,Return_Second_Two_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Return_Second_Two_Won_thru_Winner,M005
Start_SplitBy_Serve_Type_Part_OutCome,Serve_First_One_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Serve_First_One_Lost_thru_Mistake,M005
Start_SplitBy_Serve_Type_Part_OutCome,Serve_First_One_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Serve_First_One_Won_thru_Winner,M005
Start_SplitBy_Serve_Type_Part_OutCome,Serve_First_Two_Rally,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Serve_First_Two_Rally,M005
Start_SplitBy_Serve_Type_Part_OutCome,Serve_First_Two_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Serve_First_Two_Won_thru_Winner,M005
Start_SplitBy_Serve_Type_Part_OutCome,Serve_Second_One_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Serve_Second_One_Lost_thru_Mistake,M005
Start_SplitBy_Serve_Type_Part_OutCome,Serve_Second_One_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Serve_Second_One_Won_thru_Winner,M005
Start_SplitBy_Serve_Type_Part_OutCome,Serve_Second_Two_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Serve_Second_Two_Lost_thru_Mistake,M005
Start_SplitBy_Serve_Type_Part_OutCome,Serve_Second_Two_Rally,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Serve_Second_Two_Rally,M005
Start_SplitBy_Serve_Type_Part_OutCome,Serve_Second_Two_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome | Serve_Second_Two_Won_thru_Winner,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_One_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_One_Lost_thru_Mistake_FH,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_One_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_One_Won_thru_Winner_FH,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_Two_Lost_thru_Mistake_BH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_Two_Lost_thru_Mistake_BH,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_Two_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_Two_Lost_thru_Mistake_FH,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_Two_Lost_thru_Mistake_Slice,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_Two_Lost_thru_Mistake_Slice,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_Two_Rally_BH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_Two_Rally_BH,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_Two_Rally_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_Two_Rally_FH,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_Two_Won_thru_Winner_BH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_Two_Won_thru_Winner_BH,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_First_Two_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_First_Two_Won_thru_Winner_FH,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_Second_One_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_Second_One_Lost_thru_Mistake_FH,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_Second_One_Won_thru_Winner_BH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_Second_One_Won_thru_Winner_BH,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_Second_One_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_Second_One_Won_thru_Winner_FH,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_Second_Two_Lost_thru_Mistake_BH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_Second_Two_Lost_thru_Mistake_BH,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_Second_Two_Rally_BH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_Second_Two_Rally_BH,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_Second_Two_Rally_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_Second_Two_Rally_FH,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_Second_Two_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_Second_Two_Won_thru_Winner_FH,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_First_One_Lost_thru_Mistake_Serve,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_First_One_Lost_thru_Mistake_Serve,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_First_One_Won_thru_Winner_Serve,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_First_One_Won_thru_Winner_Serve,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_First_Two_Rally_BH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_First_Two_Rally_BH,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_First_Two_Rally_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_First_Two_Rally_FH,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_First_Two_Rally_Slice,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_First_Two_Rally_Slice,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_First_Two_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_First_Two_Won_thru_Winner_FH,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_Second_One_Lost_thru_Mistake_Serve,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_Second_One_Lost_thru_Mistake_Serve,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_Second_One_Won_thru_Winner_Serve,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_Second_One_Won_thru_Winner_Serve,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_Second_Two_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_Second_Two_Lost_thru_Mistake_FH,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_Second_Two_Rally_Slice,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_Second_Two_Rally_Slice,M005
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_Second_Two_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_Second_Two_Won_thru_Winner_FH,M005
Start_SplitBy_Serve_Type_Origin_OutComeGen,BH_First_Adv_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | BH_First_Adv_Rally,M005
Start_SplitBy_Serve_Type_Origin_OutComeGen,BH_First_Deuce_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | BH_First_Deuce_Rally,M005
Start_SplitBy_Serve_Type_Origin_OutComeGen,BH_First_Deuce_Won,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | BH_First_Deuce_Won,M005
Start_SplitBy_Serve_Type_Origin_OutComeGen,BH_Second_Adv_Won,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | BH_Second_Adv_Won,M005
